axial_strain_pct,deviator_stress_kPa,q_smooth_kPa
11.22509225092251,35.910224438902745,194.13965087281798
11.247232472324722,35.910224438902745,194.13965087281798
11.269372693726938,194.88778054862843,194.5137157107232
11.291512915129152,194.5137157107232,194.5137157107232
11.313653136531364,194.13965087281798,194.88778054862843
11.335793357933579,196.38403990024938,194.88778054862843
11.357933579335793,196.38403990024938,194.88778054862843
11.380073800738007,196.38403990024938,194.5137157107232
11.402214022140221,196.00997506234415,194.13965087281798
11.424354243542435,31.795511221945137,113.34164588528678
11.44649446494465,113.34164588528678,113.34164588528678
11.468634686346864,32.54364089775561,112.5935162094763
11.490774907749078,32.16957605985037,32.54364089775561
11.512915129151292,32.54364089775561,32.54364089775561
11.535055350553506,113.34164588528678,112.5935162094763
11.557195571955718,112.5935162094763,112.5935162094763
11.579335793357934,31.047381546134662,113.34164588528678
11.601476014760149,195.6359102244389,195.26184538653365
11.623616236162361,195.26184538653365,195.26184538653365
11.645756457564575,195.6359102244389,195.26184538653365
11.667896678966791,195.26184538653365,195.26184538653365
11.690036900369003,195.26184538653365,195.26184538653365
11.712177121771218,194.88778054862843,194.88778054862843
11.734317343173432,194.5137157107232,194.5137157107232
11.756457564575646,194.13965087281798,194.13965087281798
11.77859778597786,193.7655860349127,194.13965087281798
11.800738007380074,193.7655860349127,194.13965087281798
11.822878228782287,194.13965087281798,194.13965087281798
11.8450184501845,194.13965087281798,193.7655860349127
11.867158671586717,193.7655860349127,193.7655860349127
11.88929889298893,194.13965087281798,193.7655860349127
11.911439114391143,193.7655860349127,193.7655860349127
11.933579335793358,193.7655860349127,193.7655860349127
11.955719557195572,193.39152119700748,193.7655860349127
